"인허가번호","시군구코드","신청분류코드","업무구분코드","운영상태코드","업소명","주소","전화번호","인허가일자","인허가내용","인허가사유내용","신고일자","준공일자","시군구인허가번호","삭제일자","취소일자","최초등록시점","최종수정시점","대상일련번호","대표자조직관리ID","조직관리ID","상위조직관리ID","조직비조직구분코드","우편번호","지역코드","행정동코드","산","번지","호","특수주소"
"PHMB520203220033042500006","3220000","신고","소독업","영업중","(주)클린씨","서울특별시 강남구 개포동 1216번지","02-575-1844","20200316","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 보건과 민원접수번호 202032200000419490호를 처리함","20200316","","","20200316","","2020-03-16 14:13:37.0","2020-03-16 14:13:37.0","1","0","0","0","1","","1168010300","1168069000","1","1216","",""
"PHMB520173220033042500009","3220000","신고","소독업","영업중","센트온 서울지점","서울특별시 강남구 역삼동 834번지 67호","02-588-0252","20171219","소재지 변경 [강남구 논현로67길 58 402호 → 강남구 논현로67길 58 309호]","사무실 이전","20200401","","","20200401","","2017-12-21 18:04:35.0","2020-04-01 14:53:32.0","1","0","0","0","1","","1168010100","1168064000","1","834","67",""
"PHMB520183220033042500001","3220000","신고","소독업","폐업","스파이더 컴퍼니","서울특별시 강남구 역삼동 607번지 2호 페이시스빌딩","","20180312","","","","20190125","","20190125","20190125","2018-03-13 13:50:49.0","2019-01-25 10:49:34.0","1","0","0","0","1","","1168010100","1168064000","1","607","2","페이시스빌딩"
"PHMB520203220033042500015","3220000","신고","소독업","영업중","㈜신화미화시스템","서울특별시 강남구 삼성동 79번지 홍실아파트","02-2065-9091","20200327","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 보건과 민원접수번호 202032200000483855호를 처리함","20200327","","","20200330","","2020-03-30 12:04:34.0","2020-03-30 12:04:34.0","1","0","0","0","1","","1168010500","1168058000","1","79","","홍실아파트"
"PHMB520203220033042500033","3220000","신고","소독업","영업중","스마트방역","","","20200714","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 질병관리과 민원접수번호 202032200001013684호를 처리함","20200714","","","20200714","","2020-07-14 18:19:10.0","2020-07-14 18:19:10.0","1","0","0","0","1","","","","","","",""
"PHMB520193220033042500003","3220000","신고","소독업","영업중","터미닉스코리아(주)","서울특별시 강남구 역삼동 789번지 2호","553-5200","20100607","소재지 변경 [서초구 강남대로 291 → 강남구 역삼로 148]","","20190412","","134","20190413","","2010-06-07 17:34:53.0","2019-04-13 09:53:24.0","1","0","0","0","1","","1168010100","1168064000","1","789","2",""
"PHMB520133220033042500002","3220000","신고","소독업","영업중","(주)해솔네트웍스","서울특별시 강남구 역삼동 770번지 11호 세명빌딩","02)3471-6003","20130520","종사자변경 [황선태 → 이지영]","","20180628","","","20180628","","2013-05-21 13:15:32.0","2018-06-28 17:48:47.0","1","0","0","0","1","","1168010100","1168064000","1","770","11","세명빌딩"
"PHMB520153220033042500012","3220000","신고","소독업","영업중","(주)그린채트","","","20151105","대표자변경 [오주석 → 김남경]","","20180628","","","20180628","","2015-11-06 13:44:01.0","2018-06-28 17:49:02.0","1","0","0","0","1","","","","","","",""
"PHMB520153220033042500013","3220000","신고","소독업","영업중","아이토스","서울특별시 강남구 개포동 1223번지 1호","","20151120","소재지 변경 [강남구 개포동 1223-1 501호 → 강남구 일원동 639-5 303호]","","20191001","","","20191001","","2015-11-20 17:10:42.0","2019-10-01 17:30:51.0","1","0","0","0","1","","1168010300","1168069000","1","1223","1",""
"PHMB520023220033042500002","3220000","신고","소독업","폐업","대광시스템","서울특별시 강남구 개포4동 1186번지 2호","","20020726","신고취소 처리 (폐업)","시설물 무단 철거에 따른 소독업소 신고취소 처리 [직권취소]","","","","20190430","20190430","2011-04-25 14:29:05.0","2019-04-30 17:28:14.0","1","0","0","0","1","135961","1168010300","1168069000","1","1186","2",""
"PHMB520173220033042500006","3220000","신고","소독업","영업중","진산환경개발","서울특별시 강남구 삼성동 109번지 7호","02-538-3938","20000403","대표자 변경 [노찬성 → 노찬성 노승기]","","20200212","","","20200213","","2017-09-11 17:15:52.0","2020-02-13 08:04:31.0","1","0","0","0","1","","1168010500","1168058000","1","109","7",""
"PHMB520103220033042500025","3220000","신고","소독업","직권폐업","효성에프엠씨(주)","서울특별시 강남구 대치4동 890번지 32호 현민타워 2층","552-0062","20100830","소독업소개설신고 민원","전염병예방법 시행규칙 제20조의2의 규정에 따라 보건과 민원접수번호 201032200000508744호를 처리함","","","","20180912","20180912","2010-08-30 11:57:47.0","2018-09-12 08:29:04.0","1","0","0","0","1","135284","1168010600","1168063000","1","890","32","현민타워 2층"
"PHMB520183220033042500005","3220000","신고","소독업","영업중","(주)엑스뻬제","서울특별시 강남구 역삼동 701번지 1호 역삼 아르누보씨티","031-711-5228","20180910","소재지변경신고","소재지변경(전입신고)  수지구 현암로 148  → 강남구 언주로 506 3층","20180910","","제수지3호","20180912","","2010-05-13 13:51:08.0","2018-09-12 08:38:35.0","1","0","0","0","1","","1168010100","1168064000","1","701","1","역삼 아르누보씨티"
"PHMB520203220033042500002","3220000","신고","소독업","영업중","바이오 시큐리티","서울특별시 강남구 역삼동 708번지 동우빌딩","","20200221","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 보건과 민원접수번호 202032200000289201호를 처리함","20200221","","","20200221","","2020-02-21 13:31:47.0","2020-02-21 13:31:47.0","1","0","0","0","1","","1168010100","1168064000","1","708","","동우빌딩"
"PHMB520203220033042500027","3220000","신고","소독업","영업중","㈜메가젠임플란트","서울특별시 강남구 논현동 268번지 15호 삼공빌딩","","20200610","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 보건과 민원접수번호 202032200000850503호를 처리함","20200610","","","20200610","","2020-06-10 17:57:40.0","2020-06-10 17:57:40.0","1","0","0","0","1","","1168010800","1168053100","1","268","15","삼공빌딩"
"PHMB520193220033042500002","3220000","신고","소독업","영업중","푸른크린","서울특별시 강남구 개포동 1181번지 9호","","20190401","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 보건과 민원접수번호 201932200000422509호를 처리함","20190401","","","20190402","","2019-04-02 07:49:03.0","2019-04-02 07:49:03.0","1","0","0","0","1","","1168010300","1168069000","1","1181","9",""
"PHMB520203220033042500018","3220000","신고","소독업","영업중","주식회사 에이디티캡스","서울특별시 강남구 삼성동 108번지 9호 ADT캡스 제1빌딩","02-6310-4480","20200428","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 보건과 민원접수번호 202032200000647519호를 처리함","20200428","","","20200428","","2020-04-28 15:04:55.0","2020-04-28 15:04:55.0","1","0","0","0","1","","1168010500","1168058000","1","108","9","ADT캡스 제1빌딩"
"PHMB520183220033042500006","3220000","신고","소독업","영업중","에스디랩코리아(주)","서울특별시 강남구 신사동 590번지 16호","02-515-9789","20181102","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 보건과 민원접수번호 201832200001181956호를 처리함","20181102","","","20181102","","2018-11-02 17:56:21.0","2018-11-02 17:57:58.0","1","0","0","0","1","","1168010700","1168054500","1","590","16",""
"PHMB520153220033042500004","3220000","신고","소독업","직권폐업","주식회사 가온에이치알","서울특별시 강남구 역삼동 697번지 54호 508호","02-558-1535","20150330","시설물 무단 철거로 인한 직권폐업","","","","","20191008","20191008","2015-03-30 16:52:15.0","2019-10-08 17:52:11.0","1","0","0","0","1","135917","1168010100","1168064000","1","697","54",""
"PHMB520203220033042500019","3220000","신고","소독업","영업중","주식회사 크린올","서울특별시 강남구 논현동 241번지 3호 에스케이 허브블루","1811-9311","20200501","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 보건과 민원접수번호 202032200000656314호를 처리함","20200501","","","20200501","","2020-05-01 17:41:31.0","2020-05-01 17:41:31.0","1","0","0","0","1","","1168010800","1168053100","1","241","3","에스케이 허브블루"
"PHMB520203220033042500010","3220000","신고","소독업","영업중","주식회사 플랫포머스","서울특별시 강남구 역삼동 720번지 19호 삼봉빌딩","02-2188-6846","20200325","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 보건과 민원접수번호 202032200000473392호를 처리함","20200325","","","20200326","","2020-03-26 07:57:18.0","2020-03-26 07:57:18.0","1","0","0","0","1","","1168010100","1168064000","1","720","19","삼봉빌딩"
"PHMB520203220033042500012","3220000","신고","소독업","영업중","㈜새담","서울특별시 강남구 역삼동 809번지 비제바노","02-6953-8152","20200325","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 보건과 민원접수번호 202032200000473409호를 처리함","20200325","","","20200326","","2020-03-26 08:01:04.0","2020-03-26 08:01:04.0","1","0","0","0","1","","1168010100","1168064000","1","809","","비제바노"
"PHMB520203220033042500011","3220000","신고","소독업","영업중","YK","서울특별시 강남구 역삼동 742번지 17호","","20200325","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 보건과 민원접수번호 202032200000473399호를 처리함","20200325","","","20200326","","2020-03-26 07:57:29.0","2020-03-26 07:57:29.0","1","0","0","0","1","","1168010100","1168064000","1","742","17",""
"PHMB520183220033042500003","3220000","신고","소독업","영업중","주식회사 엠비에스파트너스","서울특별시 강남구 역삼동 826번지 36호 신소애빌딩","02-740-3951","19991115","대표자 변경 [윤여일 강찬희 → 윤여일]","","20200416","","11","20200420","","2009-03-26 09:55:51.0","2020-04-20 17:01:51.0","1","0","0","0","1","","1168010100","1168064000","1","826","36","신소애빌딩"
"PHMB520203220033042500016","3220000","신고","소독업","영업중","㈜팀설악","서울특별시 강남구 역삼동 704번지 47호","02-6426-0112","20200410","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 보건과 민원접수번호 202032200000548079호를 처리함","20200410","","","20200410","","2020-04-10 17:33:51.0","2020-04-10 17:33:51.0","1","0","0","0","1","","1168010100","1168064000","1","704","47",""
"PHMB520203220033042500034","3220000","신고","소독업","영업중","시큐어메인티넌스","","","20200715","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 질병관리과 민원접수번호 202032200001016307호를 처리함","20200715","","","20200715","","2020-07-15 17:03:29.0","2020-07-15 17:03:29.0","1","0","0","0","1","","","","","","",""
"PHMB520203220033042500028","3220000","신고","소독업","영업중","관촌실업㈜","서울특별시 강남구 일원동 624번지 3호 청정빌딩","","20200623","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 보건과 민원접수번호 202032200000915827호를 처리함","20200623","","","20200624","","2020-06-24 09:09:58.0","2020-06-24 09:09:58.0","1","0","0","0","1","","1168011400","1168073000","1","624","3","청정빌딩"
"PHMB520203220033042500023","3220000","신고","소독업","영업중","아토즈방역","서울특별시 강남구 대치동 896번지 27호","","20200520","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 보건과 민원접수번호 202032200000741655호를 처리함","20200520","","","20200520","","2020-05-20 14:21:06.0","2020-05-20 14:21:06.0","1","0","0","0","1","","1168010600","1168063000","1","896","27",""
"PHMB520203220033042500035","3220000","신고","소독업","영업중","㈜씨비엔지","","02-2135-1330","20200716","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 질병관리과 민원접수번호 202032200001025414호를 처리함","20200716","","","20200716","","2020-07-16 17:50:18.0","2020-07-16 17:50:18.0","1","0","0","0","1","","","","","","",""
"PHMB520203220033042500030","3220000","신고","소독업","영업중","오늘도 맑음","서울특별시 강남구 논현동 122-8 동화상가","","20200707","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 질병관리과 민원접수번호 202032200000977426호를 처리함","20200707","","","20200707","","2020-07-07 10:02:20.0","2020-07-07 10:02:20.0","1","0","0","0","1","","1168010800","1168052100","1","122","8","동화상가"
"PHMB520083220033042500009","3220000","신고","소독업","영업중","주식회사 맥서브(Maxerve.Co.Ltd.)","서울특별시 강남구 대치동 944번지 30호 10층","02-2015-0867","20080626","[종사자 변경] 윤중호(590507 퇴사) → 이기봉(810203)","","20190222","","141","20200521","","2014-12-17 15:44:34.0","2020-05-21 14:14:28.0","1","0","0","0","1","135846","1168010600","1168060000","1","944","30","10층"
"PHMB520193220033042500005","3220000","신고","소독업","영업중","(주)장충크린환경","","02-2236-2203","20170710","소재지변경 [중구 동호로18길 9 → 강남구 개포로 510 203-1호]","","20190718","","62","20190718","","2017-07-11 09:08:58.0","2019-07-18 16:37:22.0","1","0","0","0","1","","","","","","",""
"PHMB520193220033042500006","3220000","신고","소독업","영업중","라이프테크","서울특별시 강남구 역삼동 749번지 22호","1877-8790","20191016","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 보건과 민원접수번호 201932200001145077호를 처리함","20191016","","","20191017","","2019-10-17 17:53:42.0","2019-10-17 17:53:42.0","1","0","0","0","1","","1168010100","1168064000","1","749","22",""
"PHMB520203220033042500036","3220000","신고","소독업","영업중","자연과방제","서울특별시 강남구 역삼동 828-22","","20200210","강남구 전입신고(부천시 부흥로 368 금조빌딩 5층 → 강남구 논현로85길 59 남곡빌딩 4층)","","20200721","","","20200722","","2020-02-10 18:56:56.0","2020-07-22 07:56:42.0","1","0","0","0","1","","1168010100","1168064000","1","828","22",""
"PHMB520203220033042500037","3220000","신고","소독업","영업중","㈜올바른환경","서울특별시 강남구 삼성동 116-15 201호","","20200720","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 질병관리과 민원접수번호 202032200001042341호를 처리함","20200720","","","20200721","","2020-07-21 08:40:02.0","2020-07-21 08:40:02.0","1","0","0","0","1","","1168010500","1168059000","1","116","15",""
"PHMB520063220033042500002","3220000","신고","소독업","영업중","(주)대청씨앤에스","서울특별시 강남구 일원동 711번지 1호 수서1단지아파트 상가","3412-6336","20061017","소재지변경 [강남구 양재대로55길 6 230호 → 강남구 양재대로55길 6 302호] 대표자변경 [임경순 → 원용일]","","20190715","","123","20200723","","2010-08-19 13:59:52.0","2020-07-23 10:21:02.0","1","0","0","0","1","","1168011400","1168073000","1","711","1","수서1단지아파트 상가"
